"","Genotype","ROI","Fold","r.squared","adj.r.squared","F p-value","lambda","Regressor","Coefficient"
"50","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.LF_leg.roll_tr.conv",-0.0496974300571361
"51","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.LF_leg.th_ta.conv",-0.180561502163548
"52","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.LM_leg.yaw.conv",0.273994412747405
"53","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.LM_leg.pitch.conv",0.493978932698967
"54","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.LM_leg.roll.conv",0.217134010452061
"55","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.LM_leg.th_fe.conv",-0.0440450958112862
"56","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.LM_leg.th_ti.conv",0.083630977517625
"57","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.LM_leg.roll_tr.conv",-0.182234168771981
"58","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.LM_leg.th_ta.conv",0.297423073182125
"59","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.LH_leg.yaw.conv",-0.0372876841731145
"60","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.LH_leg.pitch.conv",-0.152461499679071
"61","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.LH_leg.roll.conv",-0.309550172390039
"62","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.LH_leg.th_fe.conv",-0.165480971038242
"63","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.LH_leg.th_ti.conv",0.0190966408274511
"64","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.LH_leg.roll_tr.conv",-0.124400749261019
"65","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.LH_leg.th_ta.conv",0.0887830952058261
"66","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.RF_leg.yaw.conv",-0.354590812559047
"67","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.RF_leg.pitch.conv",-0.731303468280725
"68","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.RF_leg.roll.conv",-0.0522518388679156
"69","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.RF_leg.th_fe.conv",0.314084132675531
"70","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.RF_leg.th_ti.conv",0.0175287404872805
"71","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.RF_leg.roll_tr.conv",0.124716000222631
"72","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.RF_leg.th_ta.conv",-7.57129162378147e-05
"73","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.RM_leg.yaw.conv",-0.63392900762142
"74","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.RM_leg.pitch.conv",0.405096845992188
"75","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.RM_leg.roll.conv",0.36380484210621
"76","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.RM_leg.th_fe.conv",0.151265322155846
"77","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.RM_leg.th_ti.conv",-0.0485955370321993
"78","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.RM_leg.roll_tr.conv",0.0170078940489216
"79","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.RM_leg.th_ta.conv",-0.317021633702334
"80","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.RH_leg.yaw.conv",-0.0487013037628141
"81","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.RH_leg.pitch.conv",-0.242773728891021
"82","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.RH_leg.roll.conv",0.147469277506486
"83","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.RH_leg.th_fe.conv",0.0551484436635028
"84","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.RH_leg.th_ti.conv",0.116959289101747
"85","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.RH_leg.roll_tr.conv",-0.191705097627213
"86","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.RH_leg.th_ta.conv",0.0242147248520938
"87","iav",0,3,0.593080800829973,0.585462678836378,0,0.00745571030741678,"(Intercept)",0.379825071430887
"88","iav",0,3,0.593080800829973,0.585462678836378,0,0.00745571030741678,"Angle.LF_leg.yaw.conv",-0.810438420302952
"89","iav",0,3,0.593080800829973,0.585462678836378,0,0.00745571030741678,"Angle.LF_leg.pitch.conv",0.577139918225102
"90","iav",0,3,0.593080800829973,0.585462678836378,0,0.00745571030741678,"Angle.LF_leg.roll.conv",-0.0156265381717486
"91","iav",0,3,0.593080800829973,0.585462678836378,0,0.00745571030741678,"Angle.LF_leg.th_fe.conv",-0.118845986332957
"92","iav",0,3,0.593080800829973,0.585462678836378,0,0.00745571030741678,"Angle.LF_leg.th_ti.conv",0.132121171373149
"93","iav",0,3,0.593080800829973,0.585462678836378,0,0.00745571030741678,"Angle.LF_leg.roll_tr.conv",-0.0488464229175804
"94","iav",0,3,0.593080800829973,0.585462678836378,0,0.00745571030741678,"Angle.LF_leg.th_ta.conv",-0.182038487025496
"95","iav",0,3,0.593080800829973,0.585462678836378,0,0.00745571030741678,"Angle.LM_leg.yaw.conv",0.267066593866071
"96","iav",0,3,0.593080800829973,0.585462678836378,0,0.00745571030741678,"Angle.LM_leg.pitch.conv",0.471730206431149
"97","iav",0,3,0.593080800829973,0.585462678836378,0,0.00745571030741678,"Angle.LM_leg.roll.conv",0.219668640008217
"98","iav",0,3,0.593080800829973,0.585462678836378,0,0.00745571030741678,"Angle.LM_leg.th_fe.conv",-0.0450293614100234
"99","iav",0,3,0.593080800829973,0.585462678836378,0,0.00745571030741678,"Angle.LM_leg.th_ti.conv",0.0869700731873011
"100","iav",0,3,0.593080800829973,0.585462678836378,0,0.00745571030741678,"Angle.LM_leg.roll_tr.conv",-0.195722053516792
"101","iav",0,3,0.593080800829973,0.585462678836378,0,0.00745571030741678,"Angle.LM_leg.th_ta.conv",0.292052430156935
"102","iav",0,3,0.593080800829973,0.585462678836378,0,0.00745571030741678,"Angle.LH_leg.yaw.conv",-0.0277246829873082
"103","iav",0,3,0.593080800829973,0.585462678836378,0,0.00745571030741678,"Angle.LH_leg.pitch.conv",-0.143533556272001
"104","iav",0,3,0.593080800829973,0.585462678836378,0,0.00745571030741678,"Angle.LH_leg.roll.conv",-0.327623438797945
"105","iav",0,3,0.593080800829973,0.585462678836378,0,0.00745571030741678,"Angle.LH_leg.th_fe.conv",-0.166493350391591
"106","iav",0,3,0.593080800829973,0.585462678836378,0,0.00745571030741678,"Angle.LH_leg.th_ti.conv",0.0159588881803405
"107","iav",0,3,0.593080800829973,0.585462678836378,0,0.00745571030741678,"Angle.LH_leg.roll_tr.conv",-0.129544522370064
"108","iav",0,3,0.593080800829973,0.585462678836378,0,0.00745571030741678,"Angle.LH_leg.th_ta.conv",0.0907945078387782
"109","iav",0,3,0.593080800829973,0.585462678836378,0,0.00745571030741678,"Angle.RF_leg.yaw.conv",-0.358764076527393
"110","iav",0,3,0.593080800829973,0.585462678836378,0,0.00745571030741678,"Angle.RF_leg.pitch.conv",-0.733300010537359
"111","iav",0,3,0.593080800829973,0.585462678836378,0,0.00745571030741678,"Angle.RF_leg.roll.conv",-0.0543699698485035
"112","iav",0,3,0.593080800829973,0.585462678836378,0,0.00745571030741678,"Angle.RF_leg.th_fe.conv",0.307531338494446
"113","iav",0,3,0.593080800829973,0.585462678836378,0,0.00745571030741678,"Angle.RF_leg.th_ti.conv",0.0178711832709665
"114","iav",0,3,0.593080800829973,0.585462678836378,0,0.00745571030741678,"Angle.RF_leg.roll_tr.conv",0.126759109902731
"115","iav",0,3,0.593080800829973,0.585462678836378,0,0.00745571030741678,"Angle.RF_leg.th_ta.conv",0.000360086490932763
"116","iav",0,3,0.593080800829973,0.585462678836378,0,0.00745571030741678,"Angle.RM_leg.yaw.conv",-0.624324624813147
"117","iav",0,3,0.593080800829973,0.585462678836378,0,0.00745571030741678,"Angle.RM_leg.pitch.conv",0.419611467131658
"118","iav",0,3,0.593080800829973,0.585462678836378,0,0.00745571030741678,"Angle.RM_leg.roll.conv",0.366738228077624
"119","iav",0,3,0.593080800829973,0.585462678836378,0,0.00745571030741678,"Angle.RM_leg.th_fe.conv",0.150426461114484
"120","iav",0,3,0.593080800829973,0.585462678836378,0,0.00745571030741678,"Angle.RM_leg.th_ti.conv",-0.0451877575481736
"121","iav",0,3,0.593080800829973,0.585462678836378,0,0.00745571030741678,"Angle.RM_leg.roll_tr.conv",0.0205130032427853
"122","iav",0,3,0.593080800829973,0.585462678836378,0,0.00745571030741678,"Angle.RM_leg.th_ta.conv",-0.306788308238635
"123","iav",0,3,0.593080800829973,0.585462678836378,0,0.00745571030741678,"Angle.RH_leg.yaw.conv",-0.0398383910538697
"124","iav",0,3,0.593080800829973,0.585462678836378,0,0.00745571030741678,"Angle.RH_leg.pitch.conv",-0.249767933313748
"125","iav",0,3,0.593080800829973,0.585462678836378,0,0.00745571030741678,"Angle.RH_leg.roll.conv",0.153990977532705
"126","iav",0,3,0.593080800829973,0.585462678836378,0,0.00745571030741678,"Angle.RH_leg.th_fe.conv",0.0507556881950256
"127","iav",0,3,0.593080800829973,0.585462678836378,0,0.00745571030741678,"Angle.RH_leg.th_ti.conv",0.115491245182393
"128","iav",0,3,0.593080800829973,0.585462678836378,0,0.00745571030741678,"Angle.RH_leg.roll_tr.conv",-0.194725224368235
"129","iav",0,3,0.593080800829973,0.585462678836378,0,0.00745571030741678,"Angle.RH_leg.th_ta.conv",0.0252274017572805
"130","iav",0,4,0.597155709354587,0.589603530151815,0,0.00750053466576335,"(Intercept)",0.374880041159321
"131","iav",0,4,0.597155709354587,0.589603530151815,0,0.00750053466576335,"Angle.LF_leg.yaw.conv",-0.802917460295218
"132","iav",0,4,0.597155709354587,0.589603530151815,0,0.00750053466576335,"Angle.LF_leg.pitch.conv",0.583143674984984
"133","iav",0,4,0.597155709354587,0.589603530151815,0,0.00750053466576335,"Angle.LF_leg.roll.conv",-0.0167734841119177
"134","iav",0,4,0.597155709354587,0.589603530151815,0,0.00750053466576335,"Angle.LF_leg.th_fe.conv",-0.120667556166641
"135","iav",0,4,0.597155709354587,0.589603530151815,0,0.00750053466576335,"Angle.LF_leg.th_ti.conv",0.130606026822338
"136","iav",0,4,0.597155709354587,0.589603530151815,0,0.00750053466576335,"Angle.LF_leg.roll_tr.conv",-0.0493134489741092
"137","iav",0,4,0.597155709354587,0.589603530151815,0,0.00750053466576335,"Angle.LF_leg.th_ta.conv",-0.180167450352544
"138","iav",0,4,0.597155709354587,0.589603530151815,0,0.00750053466576335,"Angle.LM_leg.yaw.conv",0.2611278400387
"139","iav",0,4,0.597155709354587,0.589603530151815,0,0.00750053466576335,"Angle.LM_leg.pitch.conv",0.492007117288261
"140","iav",0,4,0.597155709354587,0.589603530151815,0,0.00750053466576335,"Angle.LM_leg.roll.conv",0.213175641016349
"141","iav",0,4,0.597155709354587,0.589603530151815,0,0.00750053466576335,"Angle.LM_leg.th_fe.conv",-0.0472161464179096
"142","iav",0,4,0.597155709354587,0.589603530151815,0,0.00750053466576335,"Angle.LM_leg.th_ti.conv",0.0860857303209161
"143","iav",0,4,0.597155709354587,0.589603530151815,0,0.00750053466576335,"Angle.LM_leg.roll_tr.conv",-0.182229365592443
"144","iav",0,4,0.597155709354587,0.589603530151815,0,0.00750053466576335,"Angle.LM_leg.th_ta.conv",0.299692785107897
"145","iav",0,4,0.597155709354587,0.589603530151815,0,0.00750053466576335,"Angle.LH_leg.yaw.conv",-0.0338619576480521
"146","iav",0,4,0.597155709354587,0.589603530151815,0,0.00750053466576335,"Angle.LH_leg.pitch.conv",-0.152507096259348
"147","iav",0,4,0.597155709354587,0.589603530151815,0,0.00750053466576335,"Angle.LH_leg.roll.conv",-0.321117371421412
"148","iav",0,4,0.597155709354587,0.589603530151815,0,0.00750053466576335,"Angle.LH_leg.th_fe.conv",-0.173547467909763
"149","iav",0,4,0.597155709354587,0.589603530151815,0,0.00750053466576335,"Angle.LH_leg.th_ti.conv",0.0144067163845835
"150","iav",0,4,0.597155709354587,0.589603530151815,0,0.00750053466576335,"Angle.LH_leg.roll_tr.conv",-0.121260200085783
"151","iav",0,4,0.597155709354587,0.589603530151815,0,0.00750053466576335,"Angle.LH_leg.th_ta.conv",0.0925726604601289
"152","iav",0,4,0.597155709354587,0.589603530151815,0,0.00750053466576335,"Angle.RF_leg.yaw.conv",-0.355299807892473
"153","iav",0,4,0.597155709354587,0.589603530151815,0,0.00750053466576335,"Angle.RF_leg.pitch.conv",-0.723380055195431
"154","iav",0,4,0.597155709354587,0.589603530151815,0,0.00750053466576335,"Angle.RF_leg.roll.conv",-0.0544242063814698
"155","iav",0,4,0.597155709354587,0.589603530151815,0,0.00750053466576335,"Angle.RF_leg.th_fe.conv",0.310253480315385
"156","iav",0,4,0.597155709354587,0.589603530151815,0,0.00750053466576335,"Angle.RF_leg.th_ti.conv",0.0153117084909377
"157","iav",0,4,0.597155709354587,0.589603530151815,0,0.00750053466576335,"Angle.RF_leg.roll_tr.conv",0.126838491867269
"158","iav",0,4,0.597155709354587,0.589603530151815,0,0.00750053466576335,"Angle.RF_leg.th_ta.conv",6.99224395188131e-05
"159","iav",0,4,0.597155709354587,0.589603530151815,0,0.00750053466576335,"Angle.RM_leg.yaw.conv",-0.619549381715164
"160","iav",0,4,0.597155709354587,0.589603530151815,0,0.00750053466576335,"Angle.RM_leg.pitch.conv",0.397050527881931
"161","iav",0,4,0.597155709354587,0.589603530151815,0,0.00750053466576335,"Angle.RM_leg.roll.conv",0.369845165229527
"162","iav",0,4,0.597155709354587,0.589603530151815,0,0.00750053466576335,"Angle.RM_leg.th_fe.conv",0.1478366937019
"163","iav",0,4,0.597155709354587,0.589603530151815,0,0.00750053466576335,"Angle.RM_leg.th_ti.conv",-0.0490571528302361
"164","iav",0,4,0.597155709354587,0.589603530151815,0,0.00750053466576335,"Angle.RM_leg.roll_tr.conv",0.0188440827995715
"165","iav",0,4,0.597155709354587,0.589603530151815,0,0.00750053466576335,"Angle.RM_leg.th_ta.conv",-0.310567137884823
"166","iav",0,4,0.597155709354587,0.589603530151815,0,0.00750053466576335,"Angle.RH_leg.yaw.conv",-0.0434537042097867
"167","iav",0,4,0.597155709354587,0.589603530151815,0,0.00750053466576335,"Angle.RH_leg.pitch.conv",-0.255778210180842
"168","iav",0,4,0.597155709354587,0.589603530151815,0,0.00750053466576335,"Angle.RH_leg.roll.conv",0.158536737932879
"169","iav",0,4,0.597155709354587,0.589603530151815,0,0.00750053466576335,"Angle.RH_leg.th_fe.conv",0.0504625340729005
"170","iav",0,4,0.597155709354587,0.589603530151815,0,0.00750053466576335,"Angle.RH_leg.th_ti.conv",0.115281349818653
"171","iav",0,4,0.597155709354587,0.589603530151815,0,0.00750053466576335,"Angle.RH_leg.roll_tr.conv",-0.200801519542247
"172","iav",0,4,0.597155709354587,0.589603530151815,0,0.00750053466576335,"Angle.RH_leg.th_ta.conv",0.0217799987187109
"173","iav",0,5,0.589592609226994,0.581902159948341,0,0.00753627213146167,"(Intercept)",0.363745318265338
"174","iav",0,5,0.589592609226994,0.581902159948341,0,0.00753627213146167,"Angle.LF_leg.yaw.conv",-0.813312969513264
"175","iav",0,5,0.589592609226994,0.581902159948341,0,0.00753627213146167,"Angle.LF_leg.pitch.conv",0.579839789627958
"176","iav",0,5,0.589592609226994,0.581902159948341,0,0.00753627213146167,"Angle.LF_leg.roll.conv",-0.0173444357068907
"177","iav",0,5,0.589592609226994,0.581902159948341,0,0.00753627213146167,"Angle.LF_leg.th_fe.conv",-0.119197056161744
"178","iav",0,5,0.589592609226994,0.581902159948341,0,0.00753627213146167,"Angle.LF_leg.th_ti.conv",0.13029859768617
"179","iav",0,5,0.589592609226994,0.581902159948341,0,0.00753627213146167,"Angle.LF_leg.roll_tr.conv",-0.0490807664572729
"180","iav",0,5,0.589592609226994,0.581902159948341,0,0.00753627213146167,"Angle.LF_leg.th_ta.conv",-0.182994272167938
"181","iav",0,5,0.589592609226994,0.581902159948341,0,0.00753627213146167,"Angle.LM_leg.yaw.conv",0.275167854757764
"182","iav",0,5,0.589592609226994,0.581902159948341,0,0.00753627213146167,"Angle.LM_leg.pitch.conv",0.487284342821466
"183","iav",0,5,0.589592609226994,0.581902159948341,0,0.00753627213146167,"Angle.LM_leg.roll.conv",0.22134418087798
"184","iav",0,5,0.589592609226994,0.581902159948341,0,0.00753627213146167,"Angle.LM_leg.th_fe.conv",-0.0398280949860858
"185","iav",0,5,0.589592609226994,0.581902159948341,0,0.00753627213146167,"Angle.LM_leg.th_ti.conv",0.0869517707935064
"186","iav",0,5,0.589592609226994,0.581902159948341,0,0.00753627213146167,"Angle.LM_leg.roll_tr.conv",-0.183981895158245
"187","iav",0,5,0.589592609226994,0.581902159948341,0,0.00753627213146167,"Angle.LM_leg.th_ta.conv",0.300119769112799
"188","iav",0,5,0.589592609226994,0.581902159948341,0,0.00753627213146167,"Angle.LH_leg.yaw.conv",-0.0392617673415884
"189","iav",0,5,0.589592609226994,0.581902159948341,0,0.00753627213146167,"Angle.LH_leg.pitch.conv",-0.151612305360324
"190","iav",0,5,0.589592609226994,0.581902159948341,0,0.00753627213146167,"Angle.LH_leg.roll.conv",-0.299205187372834
"191","iav",0,5,0.589592609226994,0.581902159948341,0,0.00753627213146167,"Angle.LH_leg.th_fe.conv",-0.170518816807409
"192","iav",0,5,0.589592609226994,0.581902159948341,0,0.00753627213146167,"Angle.LH_leg.th_ti.conv",0.0187615318313504
"193","iav",0,5,0.589592609226994,0.581902159948341,0,0.00753627213146167,"Angle.LH_leg.roll_tr.conv",-0.123399822096307
"194","iav",0,5,0.589592609226994,0.581902159948341,0,0.00753627213146167,"Angle.LH_leg.th_ta.conv",0.085950207778419
"195","iav",0,5,0.589592609226994,0.581902159948341,0,0.00753627213146167,"Angle.RF_leg.yaw.conv",-0.354959163937945
"196","iav",0,5,0.589592609226994,0.581902159948341,0,0.00753627213146167,"Angle.RF_leg.pitch.conv",-0.734699632838493
"197","iav",0,5,0.589592609226994,0.581902159948341,0,0.00753627213146167,"Angle.RF_leg.roll.conv",-0.0521999523411872
"198","iav",0,5,0.589592609226994,0.581902159948341,0,0.00753627213146167,"Angle.RF_leg.th_fe.conv",0.310751013165404
"199","iav",0,5,0.589592609226994,0.581902159948341,0,0.00753627213146167,"Angle.RF_leg.th_ti.conv",0.016660477077283
"200","iav",0,5,0.589592609226994,0.581902159948341,0,0.00753627213146167,"Angle.RF_leg.roll_tr.conv",0.125937353920003
"201","iav",0,5,0.589592609226994,0.581902159948341,0,0.00753627213146167,"Angle.RF_leg.th_ta.conv",0.00155877922274997
"202","iav",0,5,0.589592609226994,0.581902159948341,0,0.00753627213146167,"Angle.RM_leg.yaw.conv",-0.620512095700482
"203","iav",0,5,0.589592609226994,0.581902159948341,0,0.00753627213146167,"Angle.RM_leg.pitch.conv",0.410604606087215
"204","iav",0,5,0.589592609226994,0.581902159948341,0,0.00753627213146167,"Angle.RM_leg.roll.conv",0.363729613135261
"205","iav",0,5,0.589592609226994,0.581902159948341,0,0.00753627213146167,"Angle.RM_leg.th_fe.conv",0.14800282585415
"206","iav",0,5,0.589592609226994,0.581902159948341,0,0.00753627213146167,"Angle.RM_leg.th_ti.conv",-0.0492533918083214
"207","iav",0,5,0.589592609226994,0.581902159948341,0,0.00753627213146167,"Angle.RM_leg.roll_tr.conv",0.0229146551071999
"208","iav",0,5,0.589592609226994,0.581902159948341,0,0.00753627213146167,"Angle.RM_leg.th_ta.conv",-0.312257004169244
"209","iav",0,5,0.589592609226994,0.581902159948341,0,0.00753627213146167,"Angle.RH_leg.yaw.conv",-0.0390076513831462
"210","iav",0,5,0.589592609226994,0.581902159948341,0,0.00753627213146167,"Angle.RH_leg.pitch.conv",-0.235304558355762
"211","iav",0,5,0.589592609226994,0.581902159948341,0,0.00753627213146167,"Angle.RH_leg.roll.conv",0.147828815373594
"212","iav",0,5,0.589592609226994,0.581902159948341,0,0.00753627213146167,"Angle.RH_leg.th_fe.conv",0.0467678928316066
"213","iav",0,5,0.589592609226994,0.581902159948341,0,0.00753627213146167,"Angle.RH_leg.th_ti.conv",0.1175733113483
"214","iav",0,5,0.589592609226994,0.581902159948341,0,0.00753627213146167,"Angle.RH_leg.roll_tr.conv",-0.192283357721579
"215","iav",0,5,0.589592609226994,0.581902159948341,0,0.00753627213146167,"Angle.RH_leg.th_ta.conv",0.0248579643266577
"216","iav",0,6,0.569971128921983,0.561916682273194,0,0.00754275238629895,"(Intercept)",0.372073325928579
