"","Genotype","ROI","Fold","r.squared","adj.r.squared","F.p.value","lambda","Regressor","adj.r.sq.w.o.explained.variance","r.sq.w.o.explained.variance","adj.r.sq.only.explained.variance","r.sq.only.explained.variance"
"66","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.RF_leg.roll",0.584271967297955,0.591929132320769,-0.0171732064134245,0.00156178975142285
"67","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.RF_leg.th_fe",0.566664078768334,0.574645558000364,-0.00658067746089386,0.0119592182156096
"68","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.RF_leg.th_ti",0.587342032670705,0.594942651116573,-0.000697315995892955,0.0177342158800421
"69","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.RF_leg.roll_tr",0.572860874636124,0.58072821701704,0.00116420806220152,0.019561453106878
"70","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.RF_leg.th_ta",0.587677666843531,0.59527210334821,-0.00114802667303238,0.0172918067023469
"71","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.RM_leg.yaw",0.575222168904713,0.583046019342677,0.00688559998830574,0.0251774644988535
"72","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.RM_leg.pitch",0.584056734375877,0.59171786370678,-0.018723317010001,4.02301586468479e-05
"73","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.RM_leg.roll",0.573571521580985,0.581425774777382,0.0291062250710483,0.0469888148159212
"74","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.RM_leg.th_fe",0.581000871439419,0.588718285757022,-0.0100280265802899,0.00857536474486364
"75","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.RM_leg.th_ti",0.587114280410825,0.594719093754561,-0.0151518287901369,0.00354593625047206
"76","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.RM_leg.roll_tr",0.587567790357493,0.595164250642912,-0.0138768679613714,0.00479741397322697
"77","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.RM_leg.th_ta",0.569061159955198,0.576998488096185,0.010798976118558,0.0290187613742359
"78","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.RH_leg.yaw",0.58760579396721,0.59520155427599,0.123994602391179,0.140129472697541
"79","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.RH_leg.pitch",0.581300818114449,0.589012707807758,0.00320066528368368,0.0215604014577039
"80","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.RH_leg.roll",0.584470578705228,0.592124085566452,0.0257689608987527,0.0437130186719562
"81","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.RH_leg.th_fe",0.58651443511079,0.594130296818093,0.0861138007462732,0.102946385728035
"82","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.RH_leg.th_ti",0.579710636762107,0.587451815509974,0.0348301522133116,0.0526073147286998
"83","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.RH_leg.roll_tr",0.581025588779745,0.588742547836363,-0.0118185412156264,0.00681782904036665
"84","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.RH_leg.th_ta",0.587044166732122,0.594650271477846,0.0226045353820853,0.0406068777223074
"85","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.LF_leg.yaw",0.567067618211378,0.57502736155368,0.0111467231485547,0.0293274336198144
"86","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.LF_leg.pitch",0.573383028632896,0.581226659048166,0.0199644143380315,0.0379830058232964
"87","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.LF_leg.roll",0.584473604761828,0.592113327723606,0.00400171735663857,0.0223137934052384
"88","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.LF_leg.th_fe",0.57978939282122,0.587515238065314,-0.0217908018274566,-0.00300451354273656
"89","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.LF_leg.th_ti",0.572889159524316,0.580741870044273,0.000905981402942624,0.0192749745699736
"90","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.LF_leg.roll_tr",0.582846723517579,0.59051635774887,-0.00447547733903986,0.0139924574461173
"91","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.LF_leg.th_ta",0.557908062837745,0.566036210561356,0.011063837210847,0.029246071593966
"92","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.LM_leg.yaw",0.58278151036338,0.590452343580914,-0.012084005046487,0.00652381746782049
"93","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.LM_leg.pitch",0.583721332708713,0.591374886681333,-0.0186949101493847,3.44581538100908e-05
"94","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.LM_leg.roll",0.579763245923153,0.587489571894969,-0.00988989579530264,0.00867758659375883
"95","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.LM_leg.th_fe",0.58382057020939,0.591472299636033,-0.0217163539421961,-0.00293143443025445
"96","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.LM_leg.th_ti",0.581839602279986,0.589527753090085,0.00266616952159471,0.0210028004855474
"97","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.LM_leg.roll_tr",0.578608814790474,0.586356365729304,-0.0129948854359867,0.00562968420655829
"98","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.LM_leg.th_ta",0.57257593807947,0.580434407379354,-0.0172324595390303,0.00147002065877244
"99","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.LH_leg.yaw",0.584366067241839,0.592007767350846,-0.00761797979260659,0.0109077319434906
"100","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.LH_leg.pitch",0.584410457690705,0.592051341652446,0.0167593978552733,0.034836915652553
"101","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.LH_leg.roll",0.578561999169434,0.586310410843897,-0.000569772965132387,0.0178263529055269
"102","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.LH_leg.th_fe",0.577280644751693,0.585052614960294,0.0587632022089687,0.0760684527513149
"103","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.LH_leg.th_ti",0.584699796782728,0.592335361057127,0.00738394647014806,0.0256338380372888
"104","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.LH_leg.roll_tr",0.583246272050317,0.590908560322038,0.0390672206736321,0.0567345946433097
"105","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.LH_leg.th_ta",0.582500221245798,0.59017622614666,-0.00615815334180425,0.0123407185357803
"106","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.RF_leg.yaw",0.576809179283204,0.584589817691002,-0.0102022623863758,0.00837096306557095
"107","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.RF_leg.pitch",0.574119400701063,0.581949492437052,0.0184563671969772,0.0365026851094991
"108","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.RF_leg.roll",0.581139607999045,0.588840628659152,-0.0151165171353145,0.00354706008555905
"109","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.RF_leg.th_fe",0.564775858578613,0.572777737411921,-0.0123053117429579,0.00630657963886327
"110","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.RF_leg.th_ti",0.584082265383809,0.591729183374511,-0.00634940195564138,0.0121529861520632
"111","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.RF_leg.roll_tr",0.569511124028095,0.57742594192713,0.00652494877119936,0.0247906335695763
"112","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.RF_leg.th_ta",0.584293420603604,0.591936456368291,0.00100341944220106,0.0193706211475237
"113","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.RM_leg.yaw",0.571952969847928,0.579822892823818,0.0109121843797503,0.0290972069987773
"114","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.RM_leg.pitch",0.58138598410185,0.589082474977107,-0.0252845213890762,-0.0064339987985147
"115","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.RM_leg.roll",0.570073622894823,0.577978098886443,0.0144275276947589,0.032547918441178
"116","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.RM_leg.th_fe",0.579844381927009,0.587569216160638,-0.0104449787377918,0.00813270921209575
"117","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.RM_leg.th_ti",0.584618577616295,0.592255635157879,-0.0194975446284973,-0.000753419368511477
"118","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.RM_leg.roll_tr",0.584033998570075,0.591681803977531,-0.0182955896555383,0.000426436880729297
"119","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.RM_leg.th_ta",0.572340044335526,0.580202850695277,-0.0109488218328662,0.00763812959993537
"120","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.RH_leg.yaw",0.584438930759076,0.592079291224941,0.112049254458827,0.128374806282678
"121","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.RH_leg.pitch",0.579084839330516,0.586823638248655,-0.00472333576490302,0.0137491560585772
"122","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.RH_leg.roll",0.582051654992763,0.589735907075856,0.0296515857805074,0.0474920723199689
"123","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.RH_leg.th_fe",0.583510469161252,0.591167899997301,0.084516001714089,0.10134777029244
"124","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.RH_leg.th_ti",0.578228032406598,0.585982584277149,0.034360562232587,0.0521144711780864
"125","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.RH_leg.roll_tr",0.579737242162897,0.587464046230755,-0.00388628026479165,0.0145708217490453
"126","iav",0,2,0.591982173473481,0.584339993990801,0,0.00751484927194875,"Angle.RH_leg.th_ta",0.584000924033494,0.591649337537811,0.0175070533679365,0.0355708250324721
"127","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.LF_leg.yaw",0.5695222283154,0.577451064182008,0.0181560203202847,0.0362402984725166
"128","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.LF_leg.pitch",0.57641628738651,0.584218143728448,0.0190663591581969,0.0371338700631896
"129","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.LF_leg.roll",0.588221433272775,0.595805854313123,-0.00779483734609987,0.0107674215627904
"130","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.LF_leg.th_fe",0.579393039216687,0.587140067694726,-0.0237011376835154,-0.00484590558781739
"131","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.LF_leg.th_ti",0.578254625396474,0.586022621963744,0.00166829327132412,0.0200562537276924
"132","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.LF_leg.roll_tr",0.586166062002546,0.593788340285518,-0.00901758240259998,0.00956719786627092
"133","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.LF_leg.th_ta",0.564832049344435,0.572847272155251,0.00464533209825724,0.0229784594046235
"134","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.LM_leg.yaw",0.583012906992206,0.590693262254254,-0.0128951716562029,0.005761028720214
"135","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.LM_leg.pitch",0.585958169627141,0.593584277014961,-0.0101790767087173,0.00842709676165887
"136","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.LM_leg.roll",0.583862753768442,0.591527455967676,-0.00404761270472909,0.0144456272417641
"137","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.LM_leg.th_fe",0.587962984989698,0.595552166308396,-0.0184909437958376,0.000268323363025402
"138","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.LM_leg.th_ti",0.58584510442433,0.59347329432487,0.00358053806884873,0.0219332774844718
"139","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.LM_leg.roll_tr",0.586227743313453,0.59384888550759,-0.0162575001325262,0.00246062992382301
"140","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.LM_leg.th_ta",0.575187346054881,0.583011837884059,-0.0174026284486417,0.00133659336914538
"141","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.LH_leg.yaw",0.586987722297928,0.594594866676088,-0.00352298492619796,0.0149605920648056
"142","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.LH_leg.pitch",0.586350268704636,0.593969154141792,0.0152887875262667,0.0334258763454145
"143","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.LH_leg.roll",0.586383699824211,0.594001969503999,-0.00312908379157006,0.0153472380572415
"144","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.LH_leg.th_fe",0.580709521001973,0.588432301612449,0.0532156070718336,0.0706541336262158
"145","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.LH_leg.th_ti",0.587784357117411,0.595376828527198,0.00174912953502904,0.0201356010934584
"146","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.LH_leg.roll_tr",0.585757978256729,0.593387772906987,0.0343009764639932,0.052087885702527
"147","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.LH_leg.th_ta",0.586086925561328,0.593710661433739,-0.00722108403393751,0.0113306070915753
"148","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.RF_leg.yaw",0.578608180249519,0.586369664800179,-0.00800913272696091,0.0105570732217386
"149","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.RF_leg.pitch",0.5757082019021,0.583523100249815,0.0152792316068272,0.0334164964334759
"150","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.RF_leg.roll",0.584271967297955,0.591929132320769,-0.0171732064134245,0.00156178975142285
"151","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.RF_leg.th_fe",0.566664078768334,0.574645558000364,-0.00658067746089386,0.0119592182156096
"152","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.RF_leg.th_ti",0.587342032670705,0.594942651116573,-0.000697315995892955,0.0177342158800421
"153","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.RF_leg.roll_tr",0.572860874636124,0.58072821701704,0.00116420806220152,0.019561453106878
"154","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.RF_leg.th_ta",0.587677666843531,0.59527210334821,-0.00114802667303238,0.0172918067023469
"155","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.RM_leg.yaw",0.575222168904713,0.583046019342677,0.00688559998830574,0.0251774644988535
"156","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.RM_leg.pitch",0.584056734375877,0.59171786370678,-0.018723317010001,4.02301586468479e-05
"157","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.RM_leg.roll",0.573571521580985,0.581425774777382,0.0291062250710483,0.0469888148159212
"158","iav",0,1,0.595213144430129,0.587617601602502,0,0.00745338242070077,"Angle.RM_leg.th_fe",0.581000871439419,0.588718285757022,-0.0100280265802899,0.00857536474486364
