"","Genotype","ROI","Fold","r.squared","adj.r.squared","F p-value","lambda","Regressor","Coefficient"
"893","iav",2,1,0.802232434664917,0.7965222443982,0,0.0177896851197283,"Angle.RM_leg.th_fe.conv",0.08400015244068
"894","iav",2,1,0.802232434664917,0.7965222443982,0,0.0177896851197283,"Angle.RM_leg.th_ti.conv",0.0111128782299215
"895","iav",2,1,0.802232434664917,0.7965222443982,0,0.0177896851197283,"Angle.RM_leg.roll_tr.conv",0.145096509724233
"896","iav",2,1,0.802232434664917,0.7965222443982,0,0.0177896851197283,"Angle.RM_leg.th_ta.conv",0.0473571592711591
"897","iav",2,1,0.802232434664917,0.7965222443982,0,0.0177896851197283,"Angle.RH_leg.yaw.conv",-0.0524292412176295
"898","iav",2,1,0.802232434664917,0.7965222443982,0,0.0177896851197283,"Angle.RH_leg.pitch.conv",-0.132849393582711
"899","iav",2,1,0.802232434664917,0.7965222443982,0,0.0177896851197283,"Angle.RH_leg.roll.conv",-0.166381364909447
"900","iav",2,1,0.802232434664917,0.7965222443982,0,0.0177896851197283,"Angle.RH_leg.th_fe.conv",0.0249077819720663
"901","iav",2,1,0.802232434664917,0.7965222443982,0,0.0177896851197283,"Angle.RH_leg.th_ti.conv",0.0641493025583961
"902","iav",2,1,0.802232434664917,0.7965222443982,0,0.0177896851197283,"Angle.RH_leg.roll_tr.conv",-0.412121074050949
"903","iav",2,1,0.802232434664917,0.7965222443982,0,0.0177896851197283,"Angle.RH_leg.th_ta.conv",-0.0511255245050584
"904","iav",2,2,0.793890827233602,0.787943975661876,0,0.0178503755126283,"(Intercept)",0.0385976402778633
"905","iav",2,2,0.793890827233602,0.787943975661876,0,0.0178503755126283,"Angle.LF_leg.yaw.conv",-0.409905484631659
"906","iav",2,2,0.793890827233602,0.787943975661876,0,0.0178503755126283,"Angle.LF_leg.pitch.conv",0.513546850496072
"907","iav",2,2,0.793890827233602,0.787943975661876,0,0.0178503755126283,"Angle.LF_leg.roll.conv",-0.00742122988515
"908","iav",2,2,0.793890827233602,0.787943975661876,0,0.0178503755126283,"Angle.LF_leg.th_fe.conv",0.159513447865728
"909","iav",2,2,0.793890827233602,0.787943975661876,0,0.0178503755126283,"Angle.LF_leg.th_ti.conv",0.408362396389885
"910","iav",2,2,0.793890827233602,0.787943975661876,0,0.0178503755126283,"Angle.LF_leg.roll_tr.conv",0.0283626195976941
"911","iav",2,2,0.793890827233602,0.787943975661876,0,0.0178503755126283,"Angle.LF_leg.th_ta.conv",0.238106936042069
"912","iav",2,2,0.793890827233602,0.787943975661876,0,0.0178503755126283,"Angle.LM_leg.yaw.conv",0.160754104764989
"913","iav",2,2,0.793890827233602,0.787943975661876,0,0.0178503755126283,"Angle.LM_leg.pitch.conv",-0.677056105828037
"914","iav",2,2,0.793890827233602,0.787943975661876,0,0.0178503755126283,"Angle.LM_leg.roll.conv",0.142531572644188
"915","iav",2,2,0.793890827233602,0.787943975661876,0,0.0178503755126283,"Angle.LM_leg.th_fe.conv",-0.0339795056006895
"916","iav",2,2,0.793890827233602,0.787943975661876,0,0.0178503755126283,"Angle.LM_leg.th_ti.conv",0.00949783397860303
"917","iav",2,2,0.793890827233602,0.787943975661876,0,0.0178503755126283,"Angle.LM_leg.roll_tr.conv",0.142494098592976
"918","iav",2,2,0.793890827233602,0.787943975661876,0,0.0178503755126283,"Angle.LM_leg.th_ta.conv",0.153394755106041
"919","iav",2,2,0.793890827233602,0.787943975661876,0,0.0178503755126283,"Angle.LH_leg.yaw.conv",0.141697857745084
"920","iav",2,2,0.793890827233602,0.787943975661876,0,0.0178503755126283,"Angle.LH_leg.pitch.conv",0.0666822471981
"921","iav",2,2,0.793890827233602,0.787943975661876,0,0.0178503755126283,"Angle.LH_leg.roll.conv",0.00679224470655681
"922","iav",2,2,0.793890827233602,0.787943975661876,0,0.0178503755126283,"Angle.LH_leg.th_fe.conv",-0.113615507874707
"923","iav",2,2,0.793890827233602,0.787943975661876,0,0.0178503755126283,"Angle.LH_leg.th_ti.conv",0.110641905815202
"924","iav",2,2,0.793890827233602,0.787943975661876,0,0.0178503755126283,"Angle.LH_leg.roll_tr.conv",-0.071933136043806
"925","iav",2,2,0.793890827233602,0.787943975661876,0,0.0178503755126283,"Angle.LH_leg.th_ta.conv",0.0737666655462806
"926","iav",2,2,0.793890827233602,0.787943975661876,0,0.0178503755126283,"Angle.RF_leg.yaw.conv",-0.257819928552494
"927","iav",2,2,0.793890827233602,0.787943975661876,0,0.0178503755126283,"Angle.RF_leg.pitch.conv",-0.698433762600853
"928","iav",2,2,0.793890827233602,0.787943975661876,0,0.0178503755126283,"Angle.RF_leg.roll.conv",-0.103249095031796
"929","iav",2,2,0.793890827233602,0.787943975661876,0,0.0178503755126283,"Angle.RF_leg.th_fe.conv",0.023709047729264
"930","iav",2,2,0.793890827233602,0.787943975661876,0,0.0178503755126283,"Angle.RF_leg.th_ti.conv",0.0131889732010767
"931","iav",2,2,0.793890827233602,0.787943975661876,0,0.0178503755126283,"Angle.RF_leg.roll_tr.conv",0.0748178958291611
"932","iav",2,2,0.793890827233602,0.787943975661876,0,0.0178503755126283,"Angle.RF_leg.th_ta.conv",-0.00478343447558567
"933","iav",2,2,0.793890827233602,0.787943975661876,0,0.0178503755126283,"Angle.RM_leg.yaw.conv",-0.274244638226578
"934","iav",2,2,0.793890827233602,0.787943975661876,0,0.0178503755126283,"Angle.RM_leg.pitch.conv",-0.367469045730126
"935","iav",2,2,0.793890827233602,0.787943975661876,0,0.0178503755126283,"Angle.RM_leg.roll.conv",-0.102912768255467
"936","iav",2,2,0.793890827233602,0.787943975661876,0,0.0178503755126283,"Angle.RM_leg.th_fe.conv",0.0838729891338287
"937","iav",2,2,0.793890827233602,0.787943975661876,0,0.0178503755126283,"Angle.RM_leg.th_ti.conv",0.0127938735632971
"938","iav",2,2,0.793890827233602,0.787943975661876,0,0.0178503755126283,"Angle.RM_leg.roll_tr.conv",0.1426508337748
"939","iav",2,2,0.793890827233602,0.787943975661876,0,0.0178503755126283,"Angle.RM_leg.th_ta.conv",0.0546393501792382
"940","iav",2,2,0.793890827233602,0.787943975661876,0,0.0178503755126283,"Angle.RH_leg.yaw.conv",-0.0564564102668502
"941","iav",2,2,0.793890827233602,0.787943975661876,0,0.0178503755126283,"Angle.RH_leg.pitch.conv",-0.139129870898755
"942","iav",2,2,0.793890827233602,0.787943975661876,0,0.0178503755126283,"Angle.RH_leg.roll.conv",-0.166542604107226
"943","iav",2,2,0.793890827233602,0.787943975661876,0,0.0178503755126283,"Angle.RH_leg.th_fe.conv",0.0237605730013699
"944","iav",2,2,0.793890827233602,0.787943975661876,0,0.0178503755126283,"Angle.RH_leg.th_ti.conv",0.0646015041614383
"945","iav",2,2,0.793890827233602,0.787943975661876,0,0.0178503755126283,"Angle.RH_leg.roll_tr.conv",-0.414641595872519
"946","iav",2,2,0.793890827233602,0.787943975661876,0,0.0178503755126283,"Angle.RH_leg.th_ta.conv",-0.0470816153655978
"947","iav",2,3,0.786010562444584,0.779836342219551,0,0.0178662026747536,"(Intercept)",0.050504180911162
"948","iav",2,3,0.786010562444584,0.779836342219551,0,0.0178662026747536,"Angle.LF_leg.yaw.conv",-0.426170465295479
"949","iav",2,3,0.786010562444584,0.779836342219551,0,0.0178662026747536,"Angle.LF_leg.pitch.conv",0.507678697833424
"950","iav",2,3,0.786010562444584,0.779836342219551,0,0.0178662026747536,"Angle.LF_leg.roll.conv",-0.00846895526044035
"951","iav",2,3,0.786010562444584,0.779836342219551,0,0.0178662026747536,"Angle.LF_leg.th_fe.conv",0.158275931185737
"952","iav",2,3,0.786010562444584,0.779836342219551,0,0.0178662026747536,"Angle.LF_leg.th_ti.conv",0.405497711803492
"953","iav",2,3,0.786010562444584,0.779836342219551,0,0.0178662026747536,"Angle.LF_leg.roll_tr.conv",0.0319902048403993
"954","iav",2,3,0.786010562444584,0.779836342219551,0,0.0178662026747536,"Angle.LF_leg.th_ta.conv",0.23548643848154
"955","iav",2,3,0.786010562444584,0.779836342219551,0,0.0178662026747536,"Angle.LM_leg.yaw.conv",0.161742369962768
"956","iav",2,3,0.786010562444584,0.779836342219551,0,0.0178662026747536,"Angle.LM_leg.pitch.conv",-0.658706440661496
"957","iav",2,3,0.786010562444584,0.779836342219551,0,0.0178662026747536,"Angle.LM_leg.roll.conv",0.141414758890034
"958","iav",2,3,0.786010562444584,0.779836342219551,0,0.0178662026747536,"Angle.LM_leg.th_fe.conv",-0.0358667616001324
"959","iav",2,3,0.786010562444584,0.779836342219551,0,0.0178662026747536,"Angle.LM_leg.th_ti.conv",0.00687050446750058
"960","iav",2,3,0.786010562444584,0.779836342219551,0,0.0178662026747536,"Angle.LM_leg.roll_tr.conv",0.139489547074972
"961","iav",2,3,0.786010562444584,0.779836342219551,0,0.0178662026747536,"Angle.LM_leg.th_ta.conv",0.149311265191741
"962","iav",2,3,0.786010562444584,0.779836342219551,0,0.0178662026747536,"Angle.LH_leg.yaw.conv",0.142216540690308
"963","iav",2,3,0.786010562444584,0.779836342219551,0,0.0178662026747536,"Angle.LH_leg.pitch.conv",0.0642105731870904
"964","iav",2,3,0.786010562444584,0.779836342219551,0,0.0178662026747536,"Angle.LH_leg.roll.conv",0.00772935365921061
"965","iav",2,3,0.786010562444584,0.779836342219551,0,0.0178662026747536,"Angle.LH_leg.th_fe.conv",-0.109618250898444
"966","iav",2,3,0.786010562444584,0.779836342219551,0,0.0178662026747536,"Angle.LH_leg.th_ti.conv",0.114176210690179
"967","iav",2,3,0.786010562444584,0.779836342219551,0,0.0178662026747536,"Angle.LH_leg.roll_tr.conv",-0.0780422709760176
"968","iav",2,3,0.786010562444584,0.779836342219551,0,0.0178662026747536,"Angle.LH_leg.th_ta.conv",0.0654186309397818
"969","iav",2,3,0.786010562444584,0.779836342219551,0,0.0178662026747536,"Angle.RF_leg.yaw.conv",-0.259920642864909
"970","iav",2,3,0.786010562444584,0.779836342219551,0,0.0178662026747536,"Angle.RF_leg.pitch.conv",-0.718376125477571
"971","iav",2,3,0.786010562444584,0.779836342219551,0,0.0178662026747536,"Angle.RF_leg.roll.conv",-0.102864298855221
"972","iav",2,3,0.786010562444584,0.779836342219551,0,0.0178662026747536,"Angle.RF_leg.th_fe.conv",0.0224004621529171
"973","iav",2,3,0.786010562444584,0.779836342219551,0,0.0178662026747536,"Angle.RF_leg.th_ti.conv",0.0124741647750679
"974","iav",2,3,0.786010562444584,0.779836342219551,0,0.0178662026747536,"Angle.RF_leg.roll_tr.conv",0.0717898543375299
"975","iav",2,3,0.786010562444584,0.779836342219551,0,0.0178662026747536,"Angle.RF_leg.th_ta.conv",-0.00552781231080984
"976","iav",2,3,0.786010562444584,0.779836342219551,0,0.0178662026747536,"Angle.RM_leg.yaw.conv",-0.265355799747326
"977","iav",2,3,0.786010562444584,0.779836342219551,0,0.0178662026747536,"Angle.RM_leg.pitch.conv",-0.355899644544203
"978","iav",2,3,0.786010562444584,0.779836342219551,0,0.0178662026747536,"Angle.RM_leg.roll.conv",-0.11076337515859
"979","iav",2,3,0.786010562444584,0.779836342219551,0,0.0178662026747536,"Angle.RM_leg.th_fe.conv",0.090121246653808
"980","iav",2,3,0.786010562444584,0.779836342219551,0,0.0178662026747536,"Angle.RM_leg.th_ti.conv",0.013243220641459
"981","iav",2,3,0.786010562444584,0.779836342219551,0,0.0178662026747536,"Angle.RM_leg.roll_tr.conv",0.143556125362438
"982","iav",2,3,0.786010562444584,0.779836342219551,0,0.0178662026747536,"Angle.RM_leg.th_ta.conv",0.0451925209967389
"983","iav",2,3,0.786010562444584,0.779836342219551,0,0.0178662026747536,"Angle.RH_leg.yaw.conv",-0.0567976776344151
"984","iav",2,3,0.786010562444584,0.779836342219551,0,0.0178662026747536,"Angle.RH_leg.pitch.conv",-0.12424418124276
"985","iav",2,3,0.786010562444584,0.779836342219551,0,0.0178662026747536,"Angle.RH_leg.roll.conv",-0.173054338870083
"986","iav",2,3,0.786010562444584,0.779836342219551,0,0.0178662026747536,"Angle.RH_leg.th_fe.conv",0.0226144077219307
"987","iav",2,3,0.786010562444584,0.779836342219551,0,0.0178662026747536,"Angle.RH_leg.th_ti.conv",0.0654922959695463
"988","iav",2,3,0.786010562444584,0.779836342219551,0,0.0178662026747536,"Angle.RH_leg.roll_tr.conv",-0.409640022835126
"989","iav",2,3,0.786010562444584,0.779836342219551,0,0.0178662026747536,"Angle.RH_leg.th_ta.conv",-0.0508474489049993
"990","iav",2,4,0.762064523602666,0.75519455562218,0,0.0180177249753879,"(Intercept)",0.0325254639342376
"991","iav",2,4,0.762064523602666,0.75519455562218,0,0.0180177249753879,"Angle.LF_leg.yaw.conv",-0.422289318374988
"992","iav",2,4,0.762064523602666,0.75519455562218,0,0.0180177249753879,"Angle.LF_leg.pitch.conv",0.522725011011515
"993","iav",2,4,0.762064523602666,0.75519455562218,0,0.0180177249753879,"Angle.LF_leg.roll.conv",-0.011765939581872
"994","iav",2,4,0.762064523602666,0.75519455562218,0,0.0180177249753879,"Angle.LF_leg.th_fe.conv",0.157282126082306
"995","iav",2,4,0.762064523602666,0.75519455562218,0,0.0180177249753879,"Angle.LF_leg.th_ti.conv",0.409885027035589
"996","iav",2,4,0.762064523602666,0.75519455562218,0,0.0180177249753879,"Angle.LF_leg.roll_tr.conv",0.0318914534714635
"997","iav",2,4,0.762064523602666,0.75519455562218,0,0.0180177249753879,"Angle.LF_leg.th_ta.conv",0.23995837089205
"998","iav",2,4,0.762064523602666,0.75519455562218,0,0.0180177249753879,"Angle.LM_leg.yaw.conv",0.170449895598007
"999","iav",2,4,0.762064523602666,0.75519455562218,0,0.0180177249753879,"Angle.LM_leg.pitch.conv",-0.679677010914603
"1000","iav",2,4,0.762064523602666,0.75519455562218,0,0.0180177249753879,"Angle.LM_leg.roll.conv",0.133079201639858
"1001","iav",2,4,0.762064523602666,0.75519455562218,0,0.0180177249753879,"Angle.LM_leg.th_fe.conv",-0.0369621546910818
"1002","iav",2,4,0.762064523602666,0.75519455562218,0,0.0180177249753879,"Angle.LM_leg.th_ti.conv",0.0132046353610273
"1003","iav",2,4,0.762064523602666,0.75519455562218,0,0.0180177249753879,"Angle.LM_leg.roll_tr.conv",0.141751760656227
"1004","iav",2,4,0.762064523602666,0.75519455562218,0,0.0180177249753879,"Angle.LM_leg.th_ta.conv",0.146263297788998
"1005","iav",2,4,0.762064523602666,0.75519455562218,0,0.0180177249753879,"Angle.LH_leg.yaw.conv",0.141024361624696
"1006","iav",2,4,0.762064523602666,0.75519455562218,0,0.0180177249753879,"Angle.LH_leg.pitch.conv",0.0685003314703902
"1007","iav",2,4,0.762064523602666,0.75519455562218,0,0.0180177249753879,"Angle.LH_leg.roll.conv",0.019799936085707
"1008","iav",2,4,0.762064523602666,0.75519455562218,0,0.0180177249753879,"Angle.LH_leg.th_fe.conv",-0.110739452541024
"1009","iav",2,4,0.762064523602666,0.75519455562218,0,0.0180177249753879,"Angle.LH_leg.th_ti.conv",0.112189082622937
"1010","iav",2,4,0.762064523602666,0.75519455562218,0,0.0180177249753879,"Angle.LH_leg.roll_tr.conv",-0.0764180717114484
"1011","iav",2,4,0.762064523602666,0.75519455562218,0,0.0180177249753879,"Angle.LH_leg.th_ta.conv",0.0756095661712136
"1012","iav",2,4,0.762064523602666,0.75519455562218,0,0.0180177249753879,"Angle.RF_leg.yaw.conv",-0.24752692279933
"1013","iav",2,4,0.762064523602666,0.75519455562218,0,0.0180177249753879,"Angle.RF_leg.pitch.conv",-0.711742641304747
"1014","iav",2,4,0.762064523602666,0.75519455562218,0,0.0180177249753879,"Angle.RF_leg.roll.conv",-0.0998560222801503
"1015","iav",2,4,0.762064523602666,0.75519455562218,0,0.0180177249753879,"Angle.RF_leg.th_fe.conv",0.0266014888358508
"1016","iav",2,4,0.762064523602666,0.75519455562218,0,0.0180177249753879,"Angle.RF_leg.th_ti.conv",0.0133473033628555
"1017","iav",2,4,0.762064523602666,0.75519455562218,0,0.0180177249753879,"Angle.RF_leg.roll_tr.conv",0.0766185654247833
"1018","iav",2,4,0.762064523602666,0.75519455562218,0,0.0180177249753879,"Angle.RF_leg.th_ta.conv",-0.0018028134182128
"1019","iav",2,4,0.762064523602666,0.75519455562218,0,0.0180177249753879,"Angle.RM_leg.yaw.conv",-0.285901645729293
"1020","iav",2,4,0.762064523602666,0.75519455562218,0,0.0180177249753879,"Angle.RM_leg.pitch.conv",-0.376224219855311
"1021","iav",2,4,0.762064523602666,0.75519455562218,0,0.0180177249753879,"Angle.RM_leg.roll.conv",-0.107429895911673
"1022","iav",2,4,0.762064523602666,0.75519455562218,0,0.0180177249753879,"Angle.RM_leg.th_fe.conv",0.0850141890147024
"1023","iav",2,4,0.762064523602666,0.75519455562218,0,0.0180177249753879,"Angle.RM_leg.th_ti.conv",0.0101500743995964
"1024","iav",2,4,0.762064523602666,0.75519455562218,0,0.0180177249753879,"Angle.RM_leg.roll_tr.conv",0.1382212452776
"1025","iav",2,4,0.762064523602666,0.75519455562218,0,0.0180177249753879,"Angle.RM_leg.th_ta.conv",0.0604490438238902
"1026","iav",2,4,0.762064523602666,0.75519455562218,0,0.0180177249753879,"Angle.RH_leg.yaw.conv",-0.0576616646323248
"1027","iav",2,4,0.762064523602666,0.75519455562218,0,0.0180177249753879,"Angle.RH_leg.pitch.conv",-0.133353251754098
"1028","iav",2,4,0.762064523602666,0.75519455562218,0,0.0180177249753879,"Angle.RH_leg.roll.conv",-0.164705039936322
"1029","iav",2,4,0.762064523602666,0.75519455562218,0,0.0180177249753879,"Angle.RH_leg.th_fe.conv",0.0256657330563619
"1030","iav",2,4,0.762064523602666,0.75519455562218,0,0.0180177249753879,"Angle.RH_leg.th_ti.conv",0.0627898291443654
"1031","iav",2,4,0.762064523602666,0.75519455562218,0,0.0180177249753879,"Angle.RH_leg.roll_tr.conv",-0.407885665098862
"1032","iav",2,4,0.762064523602666,0.75519455562218,0,0.0180177249753879,"Angle.RH_leg.th_ta.conv",-0.0446939141691201
"1033","iav",2,5,0.788416616193192,0.782311817645635,0,0.017885077956055,"(Intercept)",0.0403938667208374
"1034","iav",2,5,0.788416616193192,0.782311817645635,0,0.017885077956055,"Angle.LF_leg.yaw.conv",-0.422952383848047
"1035","iav",2,5,0.788416616193192,0.782311817645635,0,0.017885077956055,"Angle.LF_leg.pitch.conv",0.518643351821583
"1036","iav",2,5,0.788416616193192,0.782311817645635,0,0.017885077956055,"Angle.LF_leg.roll.conv",-0.00564083492602954
"1037","iav",2,5,0.788416616193192,0.782311817645635,0,0.017885077956055,"Angle.LF_leg.th_fe.conv",0.159654019238471
"1038","iav",2,5,0.788416616193192,0.782311817645635,0,0.017885077956055,"Angle.LF_leg.th_ti.conv",0.406892297741576
"1039","iav",2,5,0.788416616193192,0.782311817645635,0,0.017885077956055,"Angle.LF_leg.roll_tr.conv",0.0251236915823488
"1040","iav",2,5,0.788416616193192,0.782311817645635,0,0.017885077956055,"Angle.LF_leg.th_ta.conv",0.239979544550598
"1041","iav",2,5,0.788416616193192,0.782311817645635,0,0.017885077956055,"Angle.LM_leg.yaw.conv",0.158318738161839
"1042","iav",2,5,0.788416616193192,0.782311817645635,0,0.017885077956055,"Angle.LM_leg.pitch.conv",-0.66239308318428
"1043","iav",2,5,0.788416616193192,0.782311817645635,0,0.017885077956055,"Angle.LM_leg.roll.conv",0.141236965656254
"1044","iav",2,5,0.788416616193192,0.782311817645635,0,0.017885077956055,"Angle.LM_leg.th_fe.conv",-0.031954134278926
"1045","iav",2,5,0.788416616193192,0.782311817645635,0,0.017885077956055,"Angle.LM_leg.th_ti.conv",0.0128868879519557
"1046","iav",2,5,0.788416616193192,0.782311817645635,0,0.017885077956055,"Angle.LM_leg.roll_tr.conv",0.136065503857602
"1047","iav",2,5,0.788416616193192,0.782311817645635,0,0.017885077956055,"Angle.LM_leg.th_ta.conv",0.153089842007499
"1048","iav",2,5,0.788416616193192,0.782311817645635,0,0.017885077956055,"Angle.LH_leg.yaw.conv",0.140672558694393
"1049","iav",2,5,0.788416616193192,0.782311817645635,0,0.017885077956055,"Angle.LH_leg.pitch.conv",0.0655756304628921
"1050","iav",2,5,0.788416616193192,0.782311817645635,0,0.017885077956055,"Angle.LH_leg.roll.conv",0.0110001189918053
"1051","iav",2,5,0.788416616193192,0.782311817645635,0,0.017885077956055,"Angle.LH_leg.th_fe.conv",-0.110841060480735
"1052","iav",2,5,0.788416616193192,0.782311817645635,0,0.017885077956055,"Angle.LH_leg.th_ti.conv",0.114966972255763
"1053","iav",2,5,0.788416616193192,0.782311817645635,0,0.017885077956055,"Angle.LH_leg.roll_tr.conv",-0.0709818815603995
"1054","iav",2,5,0.788416616193192,0.782311817645635,0,0.017885077956055,"Angle.LH_leg.th_ta.conv",0.0699600024945275
"1055","iav",2,5,0.788416616193192,0.782311817645635,0,0.017885077956055,"Angle.RF_leg.yaw.conv",-0.260934626483261
"1056","iav",2,5,0.788416616193192,0.782311817645635,0,0.017885077956055,"Angle.RF_leg.pitch.conv",-0.694248025925111
"1057","iav",2,5,0.788416616193192,0.782311817645635,0,0.017885077956055,"Angle.RF_leg.roll.conv",-0.105687943416344
"1058","iav",2,5,0.788416616193192,0.782311817645635,0,0.017885077956055,"Angle.RF_leg.th_fe.conv",0.0307189384106083
"1059","iav",2,5,0.788416616193192,0.782311817645635,0,0.017885077956055,"Angle.RF_leg.th_ti.conv",0.0139374681876537
"1060","iav",2,5,0.788416616193192,0.782311817645635,0,0.017885077956055,"Angle.RF_leg.roll_tr.conv",0.076404406916441
"1061","iav",2,5,0.788416616193192,0.782311817645635,0,0.017885077956055,"Angle.RF_leg.th_ta.conv",-0.0013474517917171
"1062","iav",2,5,0.788416616193192,0.782311817645635,0,0.017885077956055,"Angle.RM_leg.yaw.conv",-0.267987858890806
"1063","iav",2,5,0.788416616193192,0.782311817645635,0,0.017885077956055,"Angle.RM_leg.pitch.conv",-0.357797059868238
"1064","iav",2,5,0.788416616193192,0.782311817645635,0,0.017885077956055,"Angle.RM_leg.roll.conv",-0.106729626080275
"1065","iav",2,5,0.788416616193192,0.782311817645635,0,0.017885077956055,"Angle.RM_leg.th_fe.conv",0.0829408097238531
"1066","iav",2,5,0.788416616193192,0.782311817645635,0,0.017885077956055,"Angle.RM_leg.th_ti.conv",0.0148471722820042
"1067","iav",2,5,0.788416616193192,0.782311817645635,0,0.017885077956055,"Angle.RM_leg.roll_tr.conv",0.144991650065066
"1068","iav",2,5,0.788416616193192,0.782311817645635,0,0.017885077956055,"Angle.RM_leg.th_ta.conv",0.0546659351285416
"1069","iav",2,5,0.788416616193192,0.782311817645635,0,0.017885077956055,"Angle.RH_leg.yaw.conv",-0.0568396861086156
"1070","iav",2,5,0.788416616193192,0.782311817645635,0,0.017885077956055,"Angle.RH_leg.pitch.conv",-0.150868520121137
"1071","iav",2,5,0.788416616193192,0.782311817645635,0,0.017885077956055,"Angle.RH_leg.roll.conv",-0.165579776260379
"1072","iav",2,5,0.788416616193192,0.782311817645635,0,0.017885077956055,"Angle.RH_leg.th_fe.conv",0.022057163609061
"1073","iav",2,5,0.788416616193192,0.782311817645635,0,0.017885077956055,"Angle.RH_leg.th_ti.conv",0.0647682188356102
"1074","iav",2,5,0.788416616193192,0.782311817645635,0,0.017885077956055,"Angle.RH_leg.roll_tr.conv",-0.415897873211452
"1075","iav",2,5,0.788416616193192,0.782311817645635,0,0.017885077956055,"Angle.RH_leg.th_ta.conv",-0.0467525381429387
"1076","iav",2,6,0.798996890750021,0.793197364022893,0,0.017972626191414,"(Intercept)",-0.0009843797697488
"1077","iav",2,6,0.798996890750021,0.793197364022893,0,0.017972626191414,"Angle.LF_leg.yaw.conv",-0.423151908070463
"1078","iav",2,6,0.798996890750021,0.793197364022893,0,0.017972626191414,"Angle.LF_leg.pitch.conv",0.50790435610133
"1079","iav",2,6,0.798996890750021,0.793197364022893,0,0.017972626191414,"Angle.LF_leg.roll.conv",-0.00503005650776001
"1080","iav",2,6,0.798996890750021,0.793197364022893,0,0.017972626191414,"Angle.LF_leg.th_fe.conv",0.156905053164777
"1081","iav",2,6,0.798996890750021,0.793197364022893,0,0.017972626191414,"Angle.LF_leg.th_ti.conv",0.405074236118254
"1082","iav",2,6,0.798996890750021,0.793197364022893,0,0.017972626191414,"Angle.LF_leg.roll_tr.conv",0.0286003748983185
"1083","iav",2,6,0.798996890750021,0.793197364022893,0,0.017972626191414,"Angle.LF_leg.th_ta.conv",0.235188925236101
"1084","iav",2,6,0.798996890750021,0.793197364022893,0,0.017972626191414,"Angle.LM_leg.yaw.conv",0.167943452455707
"1085","iav",2,6,0.798996890750021,0.793197364022893,0,0.017972626191414,"Angle.LM_leg.pitch.conv",-0.675371204793164
"1086","iav",2,6,0.798996890750021,0.793197364022893,0,0.017972626191414,"Angle.LM_leg.roll.conv",0.140270771544922
"1087","iav",2,6,0.798996890750021,0.793197364022893,0,0.017972626191414,"Angle.LM_leg.th_fe.conv",-0.0366849770840112
"1088","iav",2,6,0.798996890750021,0.793197364022893,0,0.017972626191414,"Angle.LM_leg.th_ti.conv",0.00936850338207157
"1089","iav",2,6,0.798996890750021,0.793197364022893,0,0.017972626191414,"Angle.LM_leg.roll_tr.conv",0.126412958995669
"1090","iav",2,6,0.798996890750021,0.793197364022893,0,0.017972626191414,"Angle.LM_leg.th_ta.conv",0.140018430353603
"1091","iav",2,6,0.798996890750021,0.793197364022893,0,0.017972626191414,"Angle.LH_leg.yaw.conv",0.142050790632912
"1092","iav",2,6,0.798996890750021,0.793197364022893,0,0.017972626191414,"Angle.LH_leg.pitch.conv",0.0717701960345287
"1093","iav",2,6,0.798996890750021,0.793197364022893,0,0.017972626191414,"Angle.LH_leg.roll.conv",0.0132928159905788
"1094","iav",2,6,0.798996890750021,0.793197364022893,0,0.017972626191414,"Angle.LH_leg.th_fe.conv",-0.113101406460866
"1095","iav",2,6,0.798996890750021,0.793197364022893,0,0.017972626191414,"Angle.LH_leg.th_ti.conv",0.114459021471795
"1096","iav",2,6,0.798996890750021,0.793197364022893,0,0.017972626191414,"Angle.LH_leg.roll_tr.conv",-0.0804966162197164
"1097","iav",2,6,0.798996890750021,0.793197364022893,0,0.017972626191414,"Angle.LH_leg.th_ta.conv",0.070450381327531
"1098","iav",2,6,0.798996890750021,0.793197364022893,0,0.017972626191414,"Angle.RF_leg.yaw.conv",-0.258562038085725
"1099","iav",2,6,0.798996890750021,0.793197364022893,0,0.017972626191414,"Angle.RF_leg.pitch.conv",-0.6984872316408
"1100","iav",2,6,0.798996890750021,0.793197364022893,0,0.017972626191414,"Angle.RF_leg.roll.conv",-0.105471636838379
"1101","iav",2,6,0.798996890750021,0.793197364022893,0,0.017972626191414,"Angle.RF_leg.th_fe.conv",0.0183797595417581
"1102","iav",2,6,0.798996890750021,0.793197364022893,0,0.017972626191414,"Angle.RF_leg.th_ti.conv",0.0129309116052857
"1103","iav",2,6,0.798996890750021,0.793197364022893,0,0.017972626191414,"Angle.RF_leg.roll_tr.conv",0.0740454093447056
"1104","iav",2,6,0.798996890750021,0.793197364022893,0,0.017972626191414,"Angle.RF_leg.th_ta.conv",-0.00221096220230421
"1105","iav",2,6,0.798996890750021,0.793197364022893,0,0.017972626191414,"Angle.RM_leg.yaw.conv",-0.261068751058706
"1106","iav",2,6,0.798996890750021,0.793197364022893,0,0.017972626191414,"Angle.RM_leg.pitch.conv",-0.357931549382754
"1107","iav",2,6,0.798996890750021,0.793197364022893,0,0.017972626191414,"Angle.RM_leg.roll.conv",-0.105555308457361
"1108","iav",2,6,0.798996890750021,0.793197364022893,0,0.017972626191414,"Angle.RM_leg.th_fe.conv",0.0833799616771643
